15.0000, 0.0000, 1.414214, 0.965926, 0.000000, 1.000000, 0.965926, 0.000000
20.0000, 0.0000, 1.344366, 0.969616, 0.000000, 1.000000, 0.975562, 0.067965
25.0000, 0.0000, 1.181368, 0.980827, 0.000000, 1.000000, 0.992528, 0.066360
30.0000, 0.0000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000
35.0000, 0.0000, 1.083350, 0.923062, 0.000000, 1.000000, 0.989290, 0.078926
40.0000, 0.0000, 1.158456, 0.863218, 0.000000, 1.000000, 0.960348, 0.138717
45.0000, 0.0000, 1.224745, 0.816497, 0.000000, 1.000000, 0.918559, 0.176777
50.0000, 0.0000, 1.281713, 0.780206, 0.000000, 1.000000, 0.869778, 0.192088
55.0000, 0.0000, 1.328926, 0.752487, 0.000000, 1.000000, 0.819918, 0.185264
60.0000, 0.0000, 1.366025, 0.732051, 0.000000, 1.000000, 0.774519, 0.158494
65.0000, 0.0000, 1.392729, 0.718015, 0.000000, 1.000000, 0.738360, 0.115383
70.0000, 0.0000, 1.408832, 0.709808, 0.000000, 1.000000, 0.715118, 0.060692
75.0000, 0.0000, 1.414214, 0.707107, 0.000000, 1.000000, 0.707107, 0.000000
80.0000, 0.0000, 1.408832, 0.709808, 0.000000, 1.000000, 0.715118, 0.060692
85.0000, 0.0000, 1.392729, 0.718015, 0.000000, 1.000000, 0.738360, 0.115383
90.0000, 0.0000, 1.366025, 0.732051, 0.000000, 1.000000, 0.774519, 0.158494
95.0000, 0.0000, 1.328926, 0.752487, 0.000000, 1.000000, 0.819918, 0.185264
100.0000, 0.0000, 1.281713, 0.780206, 0.000000, 1.000000, 0.869778, 0.192088
105.0000, 0.0000, 1.224745, 0.816497, 0.000000, 1.000000, 0.918559, 0.176777
110.0000, 0.0000, 1.158456, 0.863218, 0.000000, 1.000000, 0.960348, 0.138716
115.0000, 0.0000, 1.083350, 0.923062, 0.000000, 1.000000, 0.989290, 0.078926
120.0000, 0.0000, 1.000000, 1.000000, 0.000000, 1.000000, 1.000000, 0.000000
125.0000, 0.0000, 1.091132, 0.871723, 0.000000, 1.000000, 0.983194, 0.078053
130.0000, 0.0000, 1.165067, 0.777862, 0.000000, 1.000000, 0.940995, 0.136885
135.0000, 0.0000, 1.224745, 0.707107, 0.000000, 1.000000, 0.883883, 0.176777
140.0000, 0.0000, 1.272726, 0.652704, 0.000000, 1.000000, 0.819861, 0.199210
145.0000, 0.0000, 1.311127, 0.610387, 0.000000, 1.000000, 0.754782, 0.206216
150.0000, 0.0000, 1.341641, 0.577350, 0.000000, 1.000000, 0.692820, 0.200000
155.0000, 0.0000, 1.365590, 0.551689, 0.000000, 1.000000, 0.636906, 0.182748
160.0000, 0.0000, 1.383986, 0.532089, 0.000000, 1.000000, 0.589067, 0.156546
165.0000, 0.0000, 1.397589, 0.517638, 0.000000, 1.000000, 0.550692, 0.123360
170.0000, 0.0000, 1.406942, 0.507713, 0.000000, 1.000000, 0.522709, 0.085043
175.0000, 0.0000, 1.412413, 0.501910, 0.000000, 1.000000, 0.505703, 0.043356
180.0000, 0.0000, 1.414214, 0.500000, 0.000000, 1.000000, 0.500000, 0.000000
